,alpha,A,BA,P,R,SP,F1,ROC,MCC,RA,RSE,RSP
988,0.0,0.7402597402597403,0.6722222222222223,0.7058823529411765,0.4444444444444444,0.9,0.6818181818181819,0.6722222222222223,0.396265244237808,0.8125,0.75,1.0
989,0.5,0.7402597402597403,0.6977777777777778,0.6521739130434783,0.5555555555555556,0.84,0.7038461538461538,0.6977777777777777,0.4123951744684367,0.875,0.8333333333333334,1.0
990,1.0,0.7792207792207793,0.7277777777777779,0.75,0.5555555555555556,0.9,0.7397096838337642,0.7277777777777779,0.4957421042418413,0.875,0.8333333333333334,1.0
991,1.5,0.7272727272727273,0.6707407407407407,0.65,0.48148148148148145,0.86,0.6784649035593557,0.6707407407407406,0.3716050570007949,0.875,0.8333333333333334,1.0
992,2.0,0.7532467532467533,0.7162962962962962,0.6666666666666666,0.5925925925925926,0.84,0.7214924804873406,0.7162962962962963,0.44565871858907996,0.9375,0.9166666666666666,1.0
993,2.5,0.7402597402597403,0.7062962962962962,0.64,0.5925925925925926,0.82,0.7096530920060332,0.7062962962962963,0.4204522053456932,0.9375,0.9166666666666666,1.0
994,3.0,0.6883116883116883,0.6662962962962963,0.5517241379310345,0.5925925925925926,0.74,0.6632653061224489,0.6662962962962963,0.3275366019667524,1.0,1.0,1.0
995,3.5,0.7272727272727273,0.6877777777777778,0.625,0.5555555555555556,0.82,0.692175899486008,0.6877777777777779,0.3868989217888074,0.875,0.8333333333333334,1.0
996,4.0,0.7662337662337663,0.7518518518518519,0.6551724137931034,0.7037037037037037,0.8,0.7474489795918368,0.751851851851852,0.49604652413672967,1.0,1.0,1.0
997,4.5,0.7532467532467533,0.7418518518518519,0.6333333333333333,0.7037037037037037,0.78,0.7353951890034365,0.7418518518518519,0.4733002574487753,0.9375,0.9166666666666666,1.0
998,5.0,0.7532467532467533,0.7248148148148148,0.6538461538461539,0.6296296296296297,0.82,0.7266953110405381,0.7248148148148149,0.4536804288397352,1.0,1.0,1.0
999,5.5,0.7142857142857143,0.7033333333333334,0.5806451612903226,0.6666666666666666,0.74,0.6957614942528736,0.7033333333333333,0.39568145630893564,1.0,1.0,1.0
1000,6.0,0.6753246753246753,0.6562962962962963,0.5333333333333333,0.5925925925925926,0.72,0.6518357750045216,0.6562962962962962,0.3058693853650585,0.9375,0.9166666666666666,1.0
1001,0.0,0.7532467532467533,0.7077777777777778,0.6818181818181818,0.5555555555555556,0.86,0.7156462585034014,0.7077777777777777,0.43893811257017395,0.85,0.8125,1.0
1002,0.5,0.7662337662337663,0.7433333333333333,0.6666666666666666,0.6666666666666666,0.82,0.7433333333333333,0.7433333333333334,0.4866666666666667,0.95,0.9375,1.0
1003,1.0,0.7922077922077922,0.7718518518518518,0.7037037037037037,0.7037037037037037,0.84,0.7718518518518518,0.7718518518518518,0.5437037037037037,0.95,0.9375,1.0
1004,1.5,0.7792207792207793,0.7703703703703704,0.6666666666666666,0.7407407407407407,0.8,0.7632483270030747,0.7703703703703704,0.5291105481433476,0.95,0.9375,1.0
1005,2.0,0.7922077922077922,0.788888888888889,0.6774193548387096,0.7777777777777778,0.8,0.7787356321839081,0.788888888888889,0.5621703750837337,1.0,1.0,1.0
1006,2.5,0.8051948051948052,0.7988888888888889,0.7,0.7777777777777778,0.82,0.791101465002713,0.7988888888888889,0.5849208388379199,1.0,1.0,1.0
1007,3.0,0.7922077922077922,0.788888888888889,0.6774193548387096,0.7777777777777778,0.8,0.7787356321839081,0.788888888888889,0.5621703750837337,1.0,1.0,1.0
1008,3.5,0.7532467532467533,0.7418518518518519,0.6333333333333333,0.7037037037037037,0.78,0.7353951890034365,0.7418518518518519,0.4733002574487753,0.95,0.9375,1.0
1009,4.0,0.7662337662337663,0.7518518518518519,0.6551724137931034,0.7037037037037037,0.8,0.7474489795918368,0.751851851851852,0.49604652413672967,0.95,0.9375,1.0
1010,4.5,0.7532467532467533,0.7418518518518519,0.6333333333333333,0.7037037037037037,0.78,0.7353951890034365,0.7418518518518519,0.4733002574487753,1.0,1.0,1.0
1011,5.0,0.7792207792207793,0.7874074074074073,0.6470588235294118,0.8148148148148148,0.76,0.7692578882425525,0.7874074074074074,0.5523586388082835,1.0,1.0,1.0
1012,5.5,0.7662337662337663,0.7603703703703704,0.6451612903225806,0.7407407407407407,0.78,0.7510775862068966,0.7603703703703704,0.5066740688254677,0.95,0.9375,1.0
1013,6.0,0.7792207792207793,0.778888888888889,0.65625,0.7777777777777778,0.78,0.7664585191793042,0.778888888888889,0.5400660110544787,1.0,1.0,1.0
1014,0.0,0.8421052631578947,0.8246153846153846,0.7692307692307693,0.7692307692307693,0.88,0.8246153846153846,0.8246153846153845,0.6492307692307693,0.9615384615384616,0.9444444444444444,1.0
1015,0.5,0.8157894736842105,0.8046153846153846,0.7142857142857143,0.7692307692307693,0.84,0.7989417989417988,0.8046153846153845,0.5991752573421144,0.9615384615384616,0.9444444444444444,1.0
1016,1.0,0.8157894736842105,0.8138461538461539,0.7,0.8076923076923077,0.82,0.8020833333333333,0.8138461538461539,0.609226715300184,1.0,1.0,1.0
1017,1.5,0.8026315789473685,0.8038461538461539,0.6774193548387096,0.8076923076923077,0.8,0.7894736842105263,0.803846153846154,0.5866354604829154,1.0,1.0,1.0
1018,2.0,0.8289473684210527,0.8238461538461539,0.7241379310344828,0.8076923076923077,0.84,0.8148078725398313,0.8238461538461539,0.6325465442564001,1.0,1.0,1.0
1019,2.5,0.8026315789473685,0.8038461538461539,0.6774193548387096,0.8076923076923077,0.8,0.7894736842105263,0.803846153846154,0.5866354604829154,1.0,1.0,1.0
1020,3.0,0.8026315789473685,0.8038461538461539,0.6774193548387096,0.8076923076923077,0.8,0.7894736842105263,0.803846153846154,0.5866354604829154,1.0,1.0,1.0
1021,3.5,0.7763157894736842,0.7838461538461539,0.6363636363636364,0.8076923076923077,0.76,0.7645343539274649,0.7838461538461539,0.5433672862863087,1.0,1.0,1.0
1022,4.0,0.7631578947368421,0.7738461538461539,0.6176470588235294,0.8076923076923077,0.74,0.7521739130434782,0.7738461538461539,0.5225696870130913,1.0,1.0,1.0
1023,4.5,0.75,0.7638461538461538,0.6,0.8076923076923077,0.72,0.7398666906863628,0.7638461538461538,0.502257567553843,1.0,1.0,1.0
1024,5.0,0.7763157894736842,0.7838461538461539,0.6363636363636364,0.8076923076923077,0.76,0.7645343539274649,0.7838461538461539,0.5433672862863087,1.0,1.0,1.0
1025,5.5,0.7894736842105263,0.7938461538461539,0.65625,0.8076923076923077,0.78,0.776962582538518,0.7938461538461539,0.5647033381695739,1.0,1.0,1.0
1026,6.0,0.75,0.7638461538461538,0.6,0.8076923076923077,0.72,0.7398666906863628,0.7638461538461538,0.502257567553843,1.0,1.0,1.0
1027,0.0,0.8421052631578947,0.8338461538461539,0.75,0.8076923076923077,0.86,0.8276643990929705,0.8338461538461538,0.6566718729456507,1.0,1.0,1.0
1028,0.5,0.8421052631578947,0.8430769230769231,0.7333333333333333,0.8461538461538461,0.84,0.8303571428571428,0.8430769230769232,0.6659684191761815,1.0,1.0,1.0
1029,1.0,0.8552631578947368,0.8438461538461539,0.7777777777777778,0.8076923076923077,0.88,0.8406708595387841,0.8438461538461538,0.6816884261987995,1.0,1.0,1.0
1030,1.5,0.868421052631579,0.8723076923076922,0.7666666666666667,0.8846153846153846,0.86,0.8586309523809523,0.8723076923076923,0.7227101230521791,1.0,1.0,1.0
1031,2.0,0.8157894736842105,0.8138461538461539,0.7,0.8076923076923077,0.82,0.8020833333333333,0.8138461538461539,0.609226715300184,1.0,1.0,1.0
1032,2.5,0.8289473684210527,0.833076923076923,0.7096774193548387,0.8461538461538461,0.82,0.8175438596491228,0.8330769230769232,0.6430712769344363,1.0,1.0,1.0
1033,3.0,0.8421052631578947,0.8523076923076922,0.71875,0.8846153846153846,0.82,0.8327219369038885,0.8523076923076924,0.6770526934074996,1.0,1.0,1.0
1034,3.5,0.8289473684210527,0.8423076923076923,0.696969696969697,0.8846153846153846,0.8,0.8199380353562967,0.8423076923076923,0.655280331700291,1.0,1.0,1.0
1035,4.0,0.8289473684210527,0.833076923076923,0.7096774193548387,0.8461538461538461,0.82,0.8175438596491228,0.8330769230769232,0.6430712769344363,1.0,1.0,1.0
1036,4.5,0.8421052631578947,0.8615384615384616,0.7058823529411765,0.9230769230769231,0.8,0.8347826086956522,0.8615384615384616,0.6899094182476204,1.0,1.0,1.0
1037,5.0,0.8026315789473685,0.8315384615384616,0.6486486486486487,0.9230769230769231,0.74,0.7966827180310326,0.8315384615384616,0.6293647633374262,1.0,1.0,1.0
1038,5.5,0.7894736842105263,0.8123076923076923,0.6388888888888888,0.8846153846153846,0.74,0.782078853046595,0.8123076923076923,0.5934759263977564,1.0,1.0,1.0
1039,6.0,0.8026315789473685,0.8315384615384616,0.6486486486486487,0.9230769230769231,0.74,0.7966827180310326,0.8315384615384616,0.6293647633374262,1.0,1.0,1.0
1040,0.0,0.7402597402597403,0.7062962962962962,0.64,0.5925925925925926,0.82,0.7096530920060332,0.7062962962962963,0.4204522053456932,0.9047619047619048,0.875,1.0
1041,0.5,0.7142857142857143,0.6948148148148148,0.5862068965517241,0.6296296296296297,0.76,0.6913265306122449,0.6948148148148149,0.3837065760234115,1.0,1.0,1.0
1042,1.0,0.7662337662337663,0.7603703703703704,0.6451612903225806,0.7407407407407407,0.78,0.7510775862068966,0.7603703703703704,0.5066740688254677,1.0,1.0,1.0
1043,1.5,0.7662337662337663,0.7603703703703704,0.6451612903225806,0.7407407407407407,0.78,0.7510775862068966,0.7603703703703704,0.5066740688254677,1.0,1.0,1.0
1044,2.0,0.8051948051948052,0.7988888888888889,0.7,0.7777777777777778,0.82,0.791101465002713,0.7988888888888889,0.5849208388379199,1.0,1.0,1.0
1045,2.5,0.7662337662337663,0.7603703703703704,0.6451612903225806,0.7407407407407407,0.78,0.7510775862068966,0.7603703703703704,0.5066740688254677,1.0,1.0,1.0
1046,3.0,0.7402597402597403,0.7403703703703703,0.6060606060606061,0.7407407407407407,0.74,0.7269503546099291,0.7403703703703703,0.46354777877784786,1.0,1.0,1.0
1047,3.5,0.7142857142857143,0.7203703703703703,0.5714285714285714,0.7407407407407407,0.7,0.703015427769986,0.7203703703703703,0.4223683957499603,1.0,1.0,1.0
1048,4.0,0.7142857142857143,0.7203703703703703,0.5714285714285714,0.7407407407407407,0.7,0.703015427769986,0.7203703703703703,0.4223683957499603,1.0,1.0,1.0
1049,4.5,0.7662337662337663,0.768888888888889,0.6363636363636364,0.7777777777777778,0.76,0.7542553191489361,0.768888888888889,0.5185449728701349,1.0,1.0,1.0
1050,5.0,0.7272727272727273,0.7388888888888889,0.5833333333333334,0.7777777777777778,0.7,0.717948717948718,0.7388888888888888,0.4569299776953924,1.0,1.0,1.0
1051,5.5,0.7012987012987013,0.7103703703703703,0.5555555555555556,0.7407407407407407,0.68,0.6910866910866911,0.7103703703703702,0.4023817477999735,1.0,1.0,1.0
1052,6.0,0.7402597402597403,0.7403703703703703,0.6060606060606061,0.7407407407407407,0.74,0.7269503546099291,0.7403703703703703,0.46354777877784786,1.0,1.0,1.0
1053,0.0,0.7922077922077922,0.7803703703703704,0.6896551724137931,0.7407407407407407,0.82,0.7755102040816326,0.7803703703703704,0.5522164981933888,0.9047619047619048,0.8888888888888888,1.0
1054,0.5,0.7532467532467533,0.7333333333333334,0.6428571428571429,0.6666666666666666,0.8,0.7313131313131314,0.7333333333333333,0.4629100498862757,0.8571428571428571,0.8333333333333334,1.0
1055,1.0,0.7792207792207793,0.7874074074074073,0.6470588235294118,0.8148148148148148,0.76,0.7692578882425525,0.7874074074074074,0.5523586388082835,0.9523809523809523,0.9444444444444444,1.0
1056,1.5,0.8181818181818182,0.8174074074074074,0.7096774193548387,0.8148148148148148,0.82,0.8063936781609196,0.8174074074074075,0.6176666813419998,1.0,1.0,1.0
1057,2.0,0.8181818181818182,0.8174074074074074,0.7096774193548387,0.8148148148148148,0.82,0.8063936781609196,0.8174074074074075,0.6176666813419998,0.9523809523809523,0.9444444444444444,1.0
1058,2.5,0.7792207792207793,0.778888888888889,0.65625,0.7777777777777778,0.78,0.7664585191793042,0.778888888888889,0.5400660110544787,0.9523809523809523,0.9444444444444444,1.0
1059,3.0,0.7792207792207793,0.778888888888889,0.65625,0.7777777777777778,0.78,0.7664585191793042,0.778888888888889,0.5400660110544787,0.9523809523809523,0.9444444444444444,1.0
1060,3.5,0.7532467532467533,0.7674074074074073,0.6111111111111112,0.8148148148148148,0.72,0.7448107448107448,0.7674074074074074,0.5114782075908113,1.0,1.0,1.0
1061,4.0,0.7662337662337663,0.7859259259259259,0.6216216216216216,0.8518518518518519,0.72,0.759375,0.7859259259259259,0.5461595831717048,0.9523809523809523,0.9444444444444444,1.0
1062,4.5,0.7792207792207793,0.7874074074074073,0.6470588235294118,0.8148148148148148,0.76,0.7692578882425525,0.7874074074074074,0.5523586388082835,1.0,1.0,1.0
1063,5.0,0.7662337662337663,0.7774074074074073,0.6285714285714286,0.8148148148148148,0.74,0.7570126227208976,0.7774074074074073,0.53168727464995,0.9523809523809523,0.9444444444444444,1.0
1064,5.5,0.7792207792207793,0.7959259259259259,0.6388888888888888,0.8518518518518519,0.74,0.7716727716727716,0.7959259259259259,0.5660264374862303,1.0,1.0,1.0
1065,6.0,0.7792207792207793,0.778888888888889,0.65625,0.7777777777777778,0.78,0.7664585191793042,0.778888888888889,0.5400660110544787,1.0,1.0,1.0
1066,0.0,0.7142857142857143,0.6777777777777778,0.6,0.5555555555555556,0.8,0.6806184012066365,0.6777777777777778,0.36232865092627065,0.9473684210526315,0.9285714285714286,1.0
1067,0.5,0.6883116883116883,0.6662962962962963,0.5517241379310345,0.5925925925925926,0.74,0.6632653061224489,0.6662962962962963,0.3275366019667524,1.0,1.0,1.0
1068,1.0,0.7142857142857143,0.6777777777777778,0.6,0.5555555555555556,0.8,0.6806184012066365,0.6777777777777778,0.36232865092627065,1.0,1.0,1.0
1069,1.5,0.7012987012987013,0.6933333333333334,0.5625,0.6666666666666666,0.72,0.6840321141837645,0.6933333333333334,0.37438839013338365,1.0,1.0,1.0
1070,2.0,0.7142857142857143,0.7118518518518518,0.5757575757575758,0.7037037037037037,0.72,0.699645390070922,0.7118518518518518,0.4085505846855608,1.0,1.0,1.0
1071,2.5,0.6883116883116883,0.6748148148148148,0.5483870967741935,0.6296296296296297,0.72,0.6681034482758621,0.6748148148148149,0.3401851500506696,1.0,1.0,1.0
1072,3.0,0.7272727272727273,0.7218518518518519,0.59375,0.7037037037037037,0.74,0.711507582515611,0.7218518518518519,0.4296142637737487,1.0,1.0,1.0
1073,3.5,0.6883116883116883,0.6748148148148148,0.5483870967741935,0.6296296296296297,0.72,0.6681034482758621,0.6748148148148149,0.3401851500506696,1.0,1.0,1.0
1074,4.0,0.7012987012987013,0.7018518518518518,0.5588235294117647,0.7037037037037037,0.7,0.687819495857571,0.7018518518518517,0.3879322914310754,1.0,1.0,1.0
1075,4.5,0.6753246753246753,0.6733333333333333,0.5294117647058824,0.6666666666666666,0.68,0.6606733650625771,0.6733333333333332,0.33312350897200604,1.0,1.0,1.0
1076,5.0,0.6623376623376623,0.6633333333333333,0.5142857142857142,0.6666666666666666,0.66,0.6490182328190743,0.6633333333333333,0.31304951684997057,1.0,1.0,1.0
1077,5.5,0.6493506493506493,0.6618518518518519,0.5,0.7037037037037037,0.62,0.6406222990492654,0.6618518518518519,0.30895160157823875,1.0,1.0,1.0
1078,6.0,0.6623376623376623,0.6718518518518519,0.5135135135135135,0.7037037037037037,0.64,0.6524305555555556,0.6718518518518519,0.32826171838299356,1.0,1.0,1.0
1079,0.0,0.7922077922077922,0.7548148148148148,0.7391304347826086,0.6296296296296297,0.88,0.7630769230769231,0.7548148148148149,0.5313256180417312,0.9444444444444444,0.9230769230769231,1.0
1080,0.5,0.7792207792207793,0.7448148148148148,0.7083333333333334,0.6296296296296297,0.86,0.7508090614886731,0.7448148148148148,0.5044185153893525,0.8888888888888888,0.8461538461538461,1.0
1081,1.0,0.8181818181818182,0.8003703703703704,0.7407407407407407,0.7407407407407407,0.86,0.8003703703703704,0.8003703703703703,0.6007407407407407,0.9444444444444444,0.9230769230769231,1.0
1082,1.5,0.8181818181818182,0.8088888888888889,0.7241379310344828,0.7777777777777778,0.84,0.8035714285714286,0.8088888888888888,0.6083864722500479,0.9444444444444444,0.9230769230769231,1.0
1083,2.0,0.8051948051948052,0.7903703703703704,0.7142857142857143,0.7407407407407407,0.84,0.7878787878787878,0.7903703703703703,0.5760658398584765,0.9444444444444444,0.9230769230769231,1.0
1084,2.5,0.8311688311688312,0.8274074074074074,0.7333333333333333,0.8148148148148148,0.84,0.8189546030023512,0.8274074074074074,0.6407311295324921,0.9444444444444444,0.9230769230769231,1.0
1085,3.0,0.7922077922077922,0.7718518518518518,0.7037037037037037,0.7037037037037037,0.84,0.7718518518518518,0.7718518518518518,0.5437037037037037,0.9444444444444444,0.9230769230769231,1.0
1086,3.5,0.8181818181818182,0.8088888888888889,0.7241379310344828,0.7777777777777778,0.84,0.8035714285714286,0.8088888888888888,0.6083864722500479,0.9444444444444444,0.9230769230769231,1.0
1087,4.0,0.7922077922077922,0.7803703703703704,0.6896551724137931,0.7407407407407407,0.82,0.7755102040816326,0.7803703703703704,0.5522164981933888,0.9444444444444444,0.9230769230769231,1.0
1088,4.5,0.8181818181818182,0.8088888888888889,0.7241379310344828,0.7777777777777778,0.84,0.8035714285714286,0.8088888888888888,0.6083864722500479,0.9444444444444444,0.9230769230769231,1.0
1089,5.0,0.8051948051948052,0.7988888888888889,0.7,0.7777777777777778,0.82,0.791101465002713,0.7988888888888889,0.5849208388379199,0.9444444444444444,0.9230769230769231,1.0
1090,5.5,0.7922077922077922,0.788888888888889,0.6774193548387096,0.7777777777777778,0.8,0.7787356321839081,0.788888888888889,0.5621703750837337,0.9444444444444444,0.9230769230769231,1.0
1091,6.0,0.8311688311688312,0.835925925925926,0.71875,0.8518518518518519,0.82,0.8214094558429974,0.835925925925926,0.6505177583352088,0.9444444444444444,0.9230769230769231,1.0
1092,0.0,0.7402597402597403,0.6807407407407408,0.6842105263157895,0.48148148148148145,0.88,0.6900161030595813,0.6807407407407406,0.4000940939272025,0.9411764705882353,0.9,1.0
1093,0.5,0.7142857142857143,0.6607407407407407,0.6190476190476191,0.48148148148148145,0.84,0.667059748427673,0.6607407407407406,0.34444444444444444,0.9411764705882353,0.9,1.0
1094,1.0,0.6883116883116883,0.6407407407407407,0.5652173913043478,0.48148148148148145,0.8,0.6446153846153846,0.6407407407407407,0.29346473089514225,0.9411764705882353,0.9,1.0
1095,1.5,0.7012987012987013,0.6507407407407407,0.5909090909090909,0.48148148148148145,0.82,0.6557823129251701,0.6507407407407407,0.31844529735483207,0.9411764705882353,0.9,1.0
1096,2.0,0.6883116883116883,0.6492592592592592,0.56,0.5185185185185185,0.78,0.6515837104072397,0.6492592592592593,0.30420509650684807,0.9411764705882353,0.9,1.0
1097,2.5,0.7142857142857143,0.6948148148148148,0.5862068965517241,0.6296296296296297,0.76,0.6913265306122449,0.6948148148148149,0.3837065760234115,0.9411764705882353,0.9,1.0
1098,3.0,0.6623376623376623,0.6207407407407407,0.52,0.48148148148148145,0.76,0.6225490196078431,0.6207407407407407,0.24608154208742547,0.9411764705882353,0.9,1.0
1099,3.5,0.7012987012987013,0.6762962962962963,0.5714285714285714,0.5925925925925926,0.76,0.6747474747474747,0.6762962962962963,0.349754259914075,1.0,1.0,1.0
1100,4.0,0.7142857142857143,0.7033333333333334,0.5806451612903226,0.6666666666666666,0.74,0.6957614942528736,0.7033333333333333,0.39568145630893564,1.0,1.0,1.0
1101,4.5,0.7012987012987013,0.6933333333333334,0.5625,0.6666666666666666,0.72,0.6840321141837645,0.6933333333333334,0.37438839013338365,1.0,1.0,1.0
1102,5.0,0.7142857142857143,0.7118518518518518,0.5757575757575758,0.7037037037037037,0.72,0.699645390070922,0.7118518518518518,0.4085505846855608,1.0,1.0,1.0
1103,5.5,0.7142857142857143,0.7033333333333334,0.5806451612903226,0.6666666666666666,0.74,0.6957614942528736,0.7033333333333333,0.39568145630893564,1.0,1.0,1.0
1104,6.0,0.6883116883116883,0.6748148148148148,0.5483870967741935,0.6296296296296297,0.72,0.6681034482758621,0.6748148148148149,0.3401851500506696,1.0,1.0,1.0
1105,0.0,0.6753246753246753,0.6137037037037036,0.55,0.4074074074074074,0.82,0.6172201232849472,0.6137037037037038,0.24746800975974842,0.75,0.7142857142857143,1.0
1106,0.5,0.6753246753246753,0.6222222222222222,0.5454545454545454,0.4444444444444444,0.8,0.6258503401360545,0.6222222222222222,0.25819888974716115,0.8125,0.7857142857142857,1.0
1107,1.0,0.6623376623376623,0.6122222222222222,0.5217391304347826,0.4444444444444444,0.78,0.615,0.6122222222222222,0.233999509108495,0.8125,0.7857142857142857,1.0
1108,1.5,0.6883116883116883,0.6407407407407407,0.5652173913043478,0.48148148148148145,0.8,0.6446153846153846,0.6407407407407407,0.29346473089514225,0.8125,0.7857142857142857,1.0
1109,2.0,0.7012987012987013,0.6592592592592592,0.5833333333333334,0.5185185185185185,0.8,0.6628593184846754,0.6592592592592593,0.32813912498853487,0.875,0.8571428571428571,1.0
1110,2.5,0.7012987012987013,0.6677777777777778,0.5769230769230769,0.5555555555555556,0.78,0.6691574817859145,0.6677777777777778,0.3385786396448106,0.875,0.8571428571428571,1.0
1111,3.0,0.6883116883116883,0.6492592592592592,0.56,0.5185185185185185,0.78,0.6515837104072397,0.6492592592592593,0.30420509650684807,0.875,0.8571428571428571,1.0
1112,3.5,0.7012987012987013,0.6677777777777778,0.5769230769230769,0.5555555555555556,0.78,0.6691574817859145,0.6677777777777778,0.3385786396448106,0.875,0.8571428571428571,1.0
1113,4.0,0.6753246753246753,0.6392592592592592,0.5384615384615384,0.5185185185185185,0.76,0.6403885671586027,0.6392592592592593,0.2810277450473483,0.875,0.8571428571428571,1.0
1114,4.5,0.6753246753246753,0.6477777777777778,0.5357142857142857,0.5555555555555556,0.74,0.6464646464646464,0.6477777777777778,0.2931763649279746,0.875,0.8571428571428571,1.0
1115,5.0,0.6883116883116883,0.6577777777777778,0.5555555555555556,0.5555555555555556,0.76,0.6577777777777778,0.6577777777777778,0.31555555555555553,0.875,0.8571428571428571,1.0
1116,5.5,0.6753246753246753,0.6477777777777778,0.5357142857142857,0.5555555555555556,0.74,0.6464646464646464,0.6477777777777778,0.2931763649279746,0.8125,0.7857142857142857,1.0
1117,6.0,0.7012987012987013,0.6848148148148148,0.5666666666666667,0.6296296296296297,0.74,0.6796889130041599,0.6848148148148149,0.36167967605963075,0.9375,0.9285714285714286,1.0
1118,0.0,0.7662337662337663,0.7348148148148148,0.68,0.6296296296296297,0.84,0.7386877828054299,0.7348148148148149,0.4785757597651158,0.7916666666666666,0.75,1.0
1119,0.5,0.8051948051948052,0.8074074074074074,0.6875,0.8148148148148148,0.8,0.7939339875111507,0.8074074074074075,0.5952918846948437,0.9583333333333334,0.95,1.0
1120,1.0,0.7402597402597403,0.7318518518518519,0.6129032258064516,0.7037037037037037,0.76,0.7234195402298851,0.7318518518518519,0.4511777625672017,0.9166666666666666,0.9,1.0
1121,1.5,0.8051948051948052,0.8159259259259259,0.6764705882352942,0.8518518518518519,0.78,0.7964040190375463,0.8159259259259259,0.6071674212673529,1.0,1.0,1.0
1122,2.0,0.7792207792207793,0.778888888888889,0.65625,0.7777777777777778,0.78,0.7664585191793042,0.778888888888889,0.5400660110544787,0.9583333333333334,0.95,1.0
1123,2.5,0.7922077922077922,0.7974074074074073,0.6666666666666666,0.8148148148148148,0.78,0.7815602836879432,0.7974074074074075,0.5735421669624219,1.0,1.0,1.0
1124,3.0,0.8181818181818182,0.825925925925926,0.696969696969697,0.8518518518518519,0.8,0.8088652482269504,0.825925925925926,0.628539361054709,1.0,1.0,1.0
1125,3.5,0.7792207792207793,0.7874074074074073,0.6470588235294118,0.8148148148148148,0.76,0.7692578882425525,0.7874074074074074,0.5523586388082835,0.9583333333333334,0.95,1.0
1126,4.0,0.8311688311688312,0.8529629629629629,0.6944444444444444,0.9259259259259259,0.78,0.8253968253968254,0.852962962962963,0.6751228972770682,1.0,1.0,1.0
1127,4.5,0.8311688311688312,0.8529629629629629,0.6944444444444444,0.9259259259259259,0.78,0.8253968253968254,0.852962962962963,0.6751228972770682,1.0,1.0,1.0
1128,5.0,0.7792207792207793,0.7874074074074073,0.6470588235294118,0.8148148148148148,0.76,0.7692578882425525,0.7874074074074074,0.5523586388082835,0.9583333333333334,0.95,1.0
1129,5.5,0.8051948051948052,0.8244444444444444,0.6666666666666666,0.8888888888888888,0.76,0.7985347985347986,0.8244444444444444,0.6205746673816492,1.0,1.0,1.0
1130,6.0,0.8051948051948052,0.8244444444444444,0.6666666666666666,0.8888888888888888,0.76,0.7985347985347986,0.8244444444444444,0.6205746673816492,1.0,1.0,1.0
1131,0.0,0.7402597402597403,0.6977777777777778,0.6521739130434783,0.5555555555555556,0.84,0.7038461538461538,0.6977777777777777,0.4123951744684367,0.8947368421052632,0.8666666666666667,1.0
1132,0.5,0.7402597402597403,0.7062962962962962,0.64,0.5925925925925926,0.82,0.7096530920060332,0.7062962962962963,0.4204522053456932,1.0,1.0,1.0
1133,1.0,0.7792207792207793,0.7448148148148148,0.7083333333333334,0.6296296296296297,0.86,0.7508090614886731,0.7448148148148148,0.5044185153893525,1.0,1.0,1.0
1134,1.5,0.7532467532467533,0.7333333333333334,0.6428571428571429,0.6666666666666666,0.8,0.7313131313131314,0.7333333333333333,0.4629100498862757,1.0,1.0,1.0
1135,2.0,0.7792207792207793,0.7533333333333333,0.6923076923076923,0.6666666666666666,0.84,0.7554642256678498,0.7533333333333333,0.5112313234371975,1.0,1.0,1.0
1136,2.5,0.7402597402597403,0.7233333333333334,0.6206896551724138,0.6666666666666666,0.78,0.7193877551020409,0.7233333333333333,0.4398765500800706,1.0,1.0,1.0
1137,3.0,0.7532467532467533,0.7333333333333334,0.6428571428571429,0.6666666666666666,0.8,0.7313131313131314,0.7333333333333333,0.4629100498862757,1.0,1.0,1.0
1138,3.5,0.7402597402597403,0.7233333333333334,0.6206896551724138,0.6666666666666666,0.78,0.7193877551020409,0.7233333333333333,0.4398765500800706,1.0,1.0,1.0
1139,4.0,0.7142857142857143,0.7033333333333334,0.5806451612903226,0.6666666666666666,0.74,0.6957614942528736,0.7033333333333333,0.39568145630893564,1.0,1.0,1.0
1140,4.5,0.7272727272727273,0.7133333333333334,0.6,0.6666666666666666,0.76,0.7075420510037982,0.7133333333333333,0.417489966754203,1.0,1.0,1.0
1141,5.0,0.7272727272727273,0.7133333333333334,0.6,0.6666666666666666,0.76,0.7075420510037982,0.7133333333333333,0.417489966754203,1.0,1.0,1.0
1142,5.5,0.7272727272727273,0.7133333333333334,0.6,0.6666666666666666,0.76,0.7075420510037982,0.7133333333333333,0.417489966754203,1.0,1.0,1.0
1143,6.0,0.7402597402597403,0.7233333333333334,0.6206896551724138,0.6666666666666666,0.78,0.7193877551020409,0.7233333333333333,0.4398765500800706,1.0,1.0,1.0
1144,0.0,0.8289473684210527,0.7961538461538462,0.782608695652174,0.6923076923076923,0.9,0.8042401426590053,0.7961538461538461,0.6116700220001947,0.9583333333333334,0.9444444444444444,1.0
1145,0.5,0.8157894736842105,0.7953846153846154,0.7307692307692307,0.7307692307692307,0.86,0.7953846153846154,0.7953846153846154,0.5907692307692308,0.9583333333333334,0.9444444444444444,1.0
1146,1.0,0.7894736842105263,0.7753846153846153,0.6785714285714286,0.7307692307692307,0.82,0.7702191987906274,0.7753846153846154,0.5416786417385782,0.9583333333333334,0.9444444444444444,1.0
