,sub,model,depth,A_data,A_BB,F1_data,F1_BB,XNOR,AND,JAC,COS,DICE,TANI
4280,all,DD-ML,5,0.7402597402597403,0.8181818181818182,0.7313771134525852,0.8119639794168096,0.5865384615384616,0.1955128205128205,0.33653846153846156,0.5863793495061222,0.46923076923076923,0.33653846153846156
4282,correct,DD-ML,5,0.7402597402597403,0.8181818181818182,0.7313771134525852,0.8119639794168096,0.5555555555555556,0.19444444444444442,0.32142857142857145,0.5676146731186079,0.45396825396825385,0.32142857142857145
4284,all,DD-ML,6,0.7272727272727273,0.8311688311688312,0.7198515769944341,0.8265747857584592,0.6291208791208791,0.27747252747252743,0.4574175824175824,0.6300305792808669,0.6029438133510532,0.4574175824175824
4286,correct,DD-ML,6,0.7272727272727273,0.8311688311688312,0.7198515769944341,0.8265747857584592,0.598639455782313,0.26530612244897955,0.42942176870748294,0.6060848263117553,0.5740076916547506,0.42942176870748294
4326,correct,DD-ML,5,0.7763157894736842,0.8552631578947368,0.7621416459860982,0.8474713481131966,0.638655462184874,0.14705882352941174,0.29971988795518206,0.5420177795493084,0.4577540106951872,0.29971988795518206
4330,correct,DD-ML,6,0.7763157894736842,0.881578947368421,0.7662349018964857,0.8774100816367781,0.6470588235294118,0.41522491349480967,0.5310924369747899,0.7198745775605259,0.6809462915601022,0.5310924369747899
4112,all,DD-ML,7,0.7792207792207793,0.8441558441558441,0.7619210875024829,0.835882810474462,0.6495098039215685,0.3627450980392157,0.5453431372549019,0.704983013043026,0.6818323996265173,0.5453431372549019
4332,all,DD-ML,7,0.7894736842105263,0.8947368421052632,0.7817019990501274,0.8919014708488392,0.7583333333333333,0.4625000000000001,0.6689102564102565,0.8076820620237389,0.7936588890305581,0.6689102564102565
4370,correct,DD-ML,5,0.7763157894736842,0.9078947368421053,0.7789572337591871,0.9076093733513664,0.6695652173913041,0.26666666666666666,0.4602108036890646,0.6722752242895723,0.6270022883295193,0.4602108036890646
4372,all,DD-ML,6,0.7631578947368421,0.9210526315789473,0.7666823308270676,0.9210526315789473,0.626953125,0.47265625,0.5563108766233766,0.7273316985213061,0.7029944586530265,0.5563108766233766
4374,correct,DD-ML,6,0.7631578947368421,0.9210526315789473,0.7666823308270676,0.9210526315789473,0.6413043478260869,0.48097826086956524,0.5650762281197063,0.7411935612789115,0.711783238815375,0.5650762281197063
4376,all,DD-ML,7,0.7763157894736842,0.9078947368421053,0.7789572337591871,0.9076093733513664,0.7648026315789475,0.444078947368421,0.6751680337206654,0.7914616368106593,0.7741666666666667,0.6751680337206654
4378,correct,DD-ML,7,0.7763157894736842,0.9078947368421053,0.7789572337591871,0.9076093733513664,0.8009153318077804,0.4713958810068651,0.7228397079655662,0.835274242891329,0.8232411067193677,0.7228397079655662
4380,all,DD-ML,8,0.7763157894736842,0.9078947368421053,0.7789572337591871,0.9076093733513664,0.8025568181818181,0.5397727272727273,0.753090404822216,0.8527091465070501,0.8468347512702352,0.753090404822216
4382,correct,DD-ML,8,0.7763157894736842,0.9078947368421053,0.7789572337591871,0.9076093733513664,0.8280632411067195,0.5434782608695653,0.7734557854762459,0.8698753048894011,0.8620825177627421,0.7734557854762459
4384,all,DD-ML,9,0.7763157894736842,0.9078947368421053,0.7789572337591871,0.9076093733513664,0.8059895833333333,0.5364583333333334,0.7585761278195489,0.8561985844950346,0.8500268916343967,0.7585761278195489
4386,correct,DD-ML,9,0.7763157894736842,0.9078947368421053,0.7789572337591871,0.9076093733513664,0.8315217391304349,0.5398550724637683,0.7792715484363082,0.8733215997815573,0.8653555575153602,0.7792715484363082
4388,all,DD-ML,10,0.7894736842105263,0.9210526315789473,0.7912240919759718,0.920531335675947,0.8113425925925926,0.5300925925925926,0.756387403446227,0.8545248454811409,0.8434543397778691,0.756387403446227
4390,correct,DD-ML,10,0.7894736842105263,0.9210526315789473,0.7912240919759718,0.920531335675947,0.8405797101449276,0.5539452495974234,0.7949055775142732,0.8831847807553916,0.8758607121778479,0.7949055775142732
4392,all,DD-ML,11,0.7894736842105263,0.9210526315789473,0.7912240919759718,0.920531335675947,0.8225446428571429,0.5647321428571428,0.7834319153862918,0.8727906200099141,0.8676566288689203,0.7834319153862918
4394,correct,DD-ML,11,0.7894736842105263,0.9210526315789473,0.7912240919759718,0.920531335675947,0.8462732919254657,0.5698757763975155,0.8043869124607361,0.8892833807249568,0.8826440438317423,0.8043869124607361
4396,all,DD-ML,12,0.7894736842105263,0.9210526315789473,0.7912240919759718,0.920531335675947,0.7941810344827587,0.5010775862068966,0.7077008928571429,0.8770885823393972,0.7893481717011129,0.7077008928571429
4398,correct,DD-ML,12,0.7894736842105263,0.9210526315789473,0.7912240919759718,0.920531335675947,0.8140929535232384,0.5307346326836582,0.7460144927536233,0.8776013907530331,0.8319623971797886,0.7460144927536233
4368,all,DD-ML,5,0.7763157894736842,0.9078947368421053,0.7789572337591871,0.9076093733513664,0.6541666666666667,0.27083333333333337,0.45681818181818185,0.6620929106117959,0.6228070175438596,0.45681818181818185
4366,correct,DD-ML,4,0.7631578947368421,0.9210526315789473,0.7666823308270676,0.9210526315789473,0.6702898550724637,0.35144927536231896,0.5235507246376812,0.6914982557118531,0.6679407548972769,0.5235507246376812
4364,all,DD-ML,4,0.7631578947368421,0.9210526315789473,0.7666823308270676,0.9210526315789473,0.6510416666666666,0.3385416666666667,0.5052083333333333,0.6716904511873062,0.6493818681318682,0.5052083333333333
4346,correct,DD-ML,10,0.7894736842105263,0.868421052631579,0.787327141382869,0.868421052631579,0.7429193899782135,0.55119825708061,0.6960239651416122,0.8092351748934109,0.7970764882529588,0.6960239651416122
4334,correct,DD-ML,7,0.7894736842105263,0.8947368421052632,0.7817019990501274,0.8919014708488392,0.7588235294117647,0.4441176470588235,0.6579185520361992,0.8014262906133223,0.7842362241339224,0.6579185520361992
4336,all,DD-ML,8,0.7894736842105263,0.8947368421052632,0.7817019990501274,0.8919014708488392,0.7803030303030303,0.5113636363636364,0.7093731431966726,0.8346798922206249,0.824013024013024,0.7093731431966726
4338,correct,DD-ML,8,0.7894736842105263,0.8947368421052632,0.7817019990501274,0.8919014708488392,0.7807486631016043,0.4946524064171123,0.7005767012687429,0.8299589103163951,0.8169934640522875,0.7005767012687429
4340,all,DD-ML,9,0.7894736842105263,0.8947368421052632,0.7817019990501274,0.8919014708488392,0.7361111111111112,0.4930555555555556,0.659654887596064,0.7726196618556909,0.7628113611035813,0.659654887596064
4342,correct,DD-ML,9,0.7894736842105263,0.8947368421052632,0.7817019990501274,0.8919014708488392,0.7205882352941176,0.47794117647058826,0.636500754147813,0.7510878790073612,0.7375047172569217,0.636500754147813
4344,all,DD-ML,10,0.7894736842105263,0.868421052631579,0.787327141382869,0.868421052631579,0.7592592592592592,0.5601851851851852,0.7131558641975309,0.8220916520751945,0.8133445945945947,0.7131558641975309
4348,all,DD-ML,11,0.7763157894736842,0.8552631578947368,0.7727258506877457,0.8544126273129633,0.7873563218390803,0.5660919540229885,0.7324541400628357,0.8364560333679313,0.8325403014924321,0.7324541400628357
4362,correct,DD-ML,3,0.8157894736842105,0.9210526315789473,0.8139112487100103,0.9190834228428214,0.5999999999999999,0.35652173913043483,0.4880607315389923,0.6681892189016899,0.6414455110107283,0.4880607315389923
4350,correct,DD-ML,11,0.7763157894736842,0.8552631578947368,0.7727258506877457,0.8544126273129633,0.7849898580121704,0.5557809330628802,0.7247151825156939,0.8304683198285328,0.825384994087632,0.7247151825156939
4352,all,DD-ML,12,0.7894736842105263,0.8421052631578947,0.7847503373819162,0.840162341867795,0.7760416666666666,0.5833333333333334,0.7263131815502505,0.8277703459303254,0.8194354554206543,0.7263131815502505
4354,correct,DD-ML,12,0.7894736842105263,0.8421052631578947,0.7847503373819162,0.840162341867795,0.7720588235294118,0.5625,0.7125942684766214,0.8158695730326722,0.8043693200138757,0.7125942684766214
4356,all,DD-ML,2,0.8157894736842105,0.9210526315789473,0.8139112487100103,0.9190834228428214,0.52734375,0.25,0.3587053571428572,0.548640538864248,0.5248015873015872,0.3587053571428572
4358,correct,DD-ML,2,0.8157894736842105,0.9210526315789473,0.8139112487100103,0.9190834228428214,0.5543478260869565,0.25,0.3686335403726709,0.5619131641660813,0.5363699102829537,0.3686335403726709
4360,all,DD-ML,3,0.8157894736842105,0.9210526315789473,0.8139112487100103,0.9190834228428214,0.590625,0.35624999999999996,0.4807043650793651,0.6566376668574956,0.6353896103896104,0.4807043650793651
4258,correct,DD-ML,10,0.7792207792207793,0.922077922077922,0.7732131813764467,0.9232374768089053,0.7579185520361991,0.504524886877828,0.6942959001782532,0.8075266395154485,0.8027107617240443,0.6942959001782532
4256,all,DD-ML,10,0.7792207792207793,0.922077922077922,0.7732131813764467,0.9232374768089053,0.7184615384615384,0.49692307692307686,0.6669930069930071,0.7836658713442497,0.7801867523157847,0.6669930069930071
4254,correct,DD-ML,9,0.7922077922077922,0.935064935064935,0.7851016907620681,0.9355695028045556,0.7401960784313725,0.4534313725490196,0.6512254901960784,0.7773241082509116,0.7620297611945387,0.6512254901960784
4252,all,DD-ML,9,0.7922077922077922,0.935064935064935,0.7851016907620681,0.9355695028045556,0.7033333333333333,0.455,0.6328333333333334,0.7597496391546562,0.7489012407470825,0.6328333333333334
4150,correct,DD-ML,5,0.7532467532467533,0.8831168831168831,0.7387584892172049,0.8772886447305053,0.6134453781512605,0.22689075630252098,0.3991596638655462,0.6313680897583911,0.5305152363975894,0.3991596638655462
4152,all,DD-ML,6,0.7532467532467533,0.8831168831168831,0.7387584892172049,0.8772886447305053,0.6492374727668844,0.37690631808278874,0.5508571554323187,0.7071327252146422,0.6867755991285404,0.5508571554323187
4154,correct,DD-ML,6,0.7532467532467533,0.8831168831168831,0.7387584892172049,0.8772886447305053,0.6505190311418686,0.33910034602076117,0.530600118835413,0.6843800406200281,0.6603114186851212,0.530600118835413
4156,all,DD-ML,7,0.7662337662337663,0.8961038961038961,0.7545642763034068,0.89185360094451,0.6549707602339181,0.3645224171539961,0.5527962806600577,0.7025559823284035,0.685939142079493,0.5527962806600577
4158,correct,DD-ML,7,0.7662337662337663,0.8961038961038961,0.7545642763034068,0.89185360094451,0.6842105263157895,0.3467492260061919,0.5557076869588251,0.7050381386271606,0.6833836957675965,0.5557076869588251
4160,all,DD-ML,8,0.7272727272727273,0.9090909090909091,0.7198515769944341,0.9074639816337967,0.7053140096618358,0.47181964573268925,0.6476765585461237,0.7778155889517774,0.7712016378683044,0.6476765585461237
4162,correct,DD-ML,8,0.7272727272727273,0.9090909090909091,0.7198515769944341,0.9074639816337967,0.7365728900255754,0.46803069053708446,0.6654914139568872,0.7934016649592087,0.7851586322174557,0.6654914139568872
4164,all,DD-ML,9,0.7142857142857143,0.8961038961038961,0.7045148247978437,0.8935106761193717,0.6800000000000002,0.4725925925925927,0.616949761898611,0.7582547910756573,0.7461600270504252,0.616949761898611
4166,correct,DD-ML,9,0.7142857142857143,0.8961038961038961,0.7045148247978437,0.8935106761193717,0.691764705882353,0.45647058823529413,0.613771421146929,0.7562715190838805,0.7393967149285237,0.613771421146929
4168,all,DD-ML,10,0.7012987012987013,0.8831168831168831,0.688825590794173,0.8793041820564758,0.6982167352537723,0.4897119341563786,0.6367446393762184,0.7701462254903794,0.7598765432098764,0.6367446393762184
4170,correct,DD-ML,10,0.7012987012987013,0.8831168831168831,0.688825590794173,0.8793041820564758,0.7167755991285403,0.4727668845315905,0.6374899667469327,0.7710681062489343,0.7561707035755479,0.6374899667469327
4172,all,DD-ML,11,0.7142857142857143,0.8961038961038961,0.7000230043708305,0.89185360094451,0.7113665389527459,0.5261813537675607,0.6654962274374792,0.7924050167980897,0.7869348849741009,0.6654962274374792
4174,correct,DD-ML,11,0.7142857142857143,0.8961038961038961,0.7000230043708305,0.89185360094451,0.7241379310344828,0.5111561866125761,0.6667395409788919,0.7936338892491727,0.7861451043931468,0.6667395409788919
4176,all,DD-ML,12,0.7142857142857143,0.8961038961038961,0.7000230043708305,0.89185360094451,0.7192353643966546,0.5424133811230585,0.6769211720304722,0.7996631734922315,0.794719408281076,0.6769211720304722
4178,correct,DD-ML,12,0.7142857142857143,0.8961038961038961,0.7000230043708305,0.89185360094451,0.7343453510436432,0.5294117647058824,0.6803406882896312,0.8029851131578776,0.7958446576841521,0.6803406882896312
4148,all,DD-ML,5,0.7532467532467533,0.8831168831168831,0.7387584892172049,0.8772886447305053,0.5846560846560848,0.2486772486772486,0.4100529100529101,0.6191611066812852,0.5510127732349954,0.4100529100529101
4146,correct,DD-ML,4,0.7402597402597403,0.8441558441558441,0.7170686456400742,0.8315105946684894,0.5490196078431372,0.1372549019607843,0.22647058823529412,0.4563382349372731,0.3661319073083779,0.22647058823529412
4144,all,DD-ML,4,0.7402597402597403,0.8441558441558441,0.7170686456400742,0.8315105946684894,0.5154320987654321,0.14814814814814814,0.22592592592592592,0.4487088264812249,0.3663299663299664,0.22592592592592592
4126,correct,DD-ML,10,0.7922077922077922,0.8571428571428571,0.7780401416765053,0.8510909380474598,0.7624434389140271,0.5633484162895928,0.7183076715988278,0.8341433237692476,0.8275937826110836,0.7183076715988278
4114,correct,DD-ML,7,0.7792207792207793,0.8441558441558441,0.7619210875024829,0.835882810474462,0.6228373702422145,0.3391003460207612,0.5145328719723183,0.6782646110672715,0.6494035261163289,0.5145328719723183
4116,all,DD-ML,8,0.7922077922077922,0.8571428571428571,0.7780401416765053,0.8510909380474598,0.6984126984126983,0.4900793650793651,0.6517857142857142,0.7888325418201387,0.7749512365029606,0.6517857142857142
4118,correct,DD-ML,8,0.7922077922077922,0.8571428571428571,0.7780401416765053,0.8510909380474598,0.6694677871148461,0.4733893557422969,0.6260504201680673,0.769676634993754,0.7524088757760158,0.6260504201680673
4120,all,DD-ML,9,0.7922077922077922,0.8571428571428571,0.7780401416765053,0.8510909380474598,0.748263888888889,0.5347222222222222,0.6992880485527544,0.8191798293914858,0.8130320340501793,0.6992880485527544
4122,correct,DD-ML,9,0.7922077922077922,0.8571428571428571,0.7780401416765053,0.8510909380474598,0.7426470588235294,0.5269607843137255,0.6896523315208436,0.813840683895303,0.8058744465528146,0.6896523315208436
4124,all,DD-ML,10,0.7922077922077922,0.8571428571428571,0.7780401416765053,0.8510909380474598,0.767628205128205,0.5705128205128206,0.7269186762893857,0.8387503918734781,0.8336912542794895,0.7269186762893857
4128,all,DD-ML,11,0.7922077922077922,0.8571428571428571,0.7780401416765053,0.8510909380474598,0.7648809523809524,0.6026785714285715,0.7375992063492064,0.8477804668052529,0.8398025685259728,0.7375992063492064
4142,correct,DD-ML,3,0.6883116883116883,0.8441558441558441,0.6776525361431023,0.8402660141790576,0.4647058823529412,0.29411764705882354,0.35728291316526617,0.5461181603190967,0.5228418640183347,0.35728291316526617
4130,correct,DD-ML,11,0.7922077922077922,0.8571428571428571,0.7780401416765053,0.8510909380474598,0.7415966386554622,0.5861344537815125,0.7149859943977591,0.8323663334987961,0.8224157535797085,0.7149859943977591
4132,all,DD-ML,12,0.7922077922077922,0.8571428571428571,0.7780401416765053,0.8510909380474598,0.7611111111111111,0.5472222222222222,0.7191358024691358,0.830396808640869,0.8254596059474109,0.7191358024691358
4134,correct,DD-ML,12,0.7922077922077922,0.8571428571428571,0.7780401416765053,0.8510909380474598,0.7549019607843137,0.5411764705882353,0.7099284158107688,0.8250963954176355,0.818854391307763,0.7099284158107688
4136,all,DD-ML,2,0.6883116883116883,0.8441558441558441,0.6776525361431023,0.8402660141790576,0.4444444444444444,0.2916666666666667,0.341931216931217,0.5261514013740413,0.5089786756453423,0.341931216931217
4138,correct,DD-ML,2,0.6883116883116883,0.8441558441558441,0.6776525361431023,0.8402660141790576,0.4485294117647059,0.27941176470588236,0.33473389355742295,0.5218443699723476,0.500891265597148,0.33473389355742295
4140,all,DD-ML,3,0.6883116883116883,0.8441558441558441,0.6776525361431023,0.8402660141790576,0.45925925925925926,0.3148148148148148,0.36847442680776016,0.5557053882574144,0.5360269360269361,0.36847442680776016
4180,all,DD-ML,2,0.6753246753246753,0.8441558441558441,0.6705036824968292,0.8401731601731601,0.44166666666666665,0.2875,0.3378968253968255,0.5258377601582936,0.5043771043771044,0.3378968253968255
4182,correct,DD-ML,2,0.6753246753246753,0.8441558441558441,0.6705036824968292,0.8401731601731601,0.44375,0.275,0.3297619047619047,0.5220199628589804,0.49520202020202014,0.3297619047619047
4184,all,DD-ML,3,0.6753246753246753,0.8441558441558441,0.6705036824968292,0.8401731601731601,0.4766666666666667,0.2933333333333333,0.36275132275132277,0.5503145968679214,0.5286580086580086,0.36275132275132277
4236,all,DD-ML,5,0.7922077922077922,0.961038961038961,0.7818349122696949,0.9607088563610303,0.5569230769230769,0.16923076923076924,0.29406593406593406,0.5223155115809175,0.4506666666666666,0.29406593406593406
4224,all,DD-ML,2,0.7662337662337663,0.935064935064935,0.7502951593860684,0.9332649332649332,0.45,0.275,0.3321428571428571,0.5202938386677379,0.49797979797979797,0.3321428571428571
4226,correct,DD-ML,2,0.7662337662337663,0.935064935064935,0.7502951593860684,0.9332649332649332,0.45588235294117646,0.25735294117647056,0.32177871148459375,0.5140917134492992,0.4863339275103981,0.32177871148459375
4228,all,DD-ML,3,0.7532467532467533,0.8961038961038961,0.7521404431548276,0.8999937260806825,0.49333333333333335,0.32888888888888884,0.39539682539682536,0.585192885125388,0.5624615384615385,0.39539682539682536
4230,correct,DD-ML,3,0.7532467532467533,0.8961038961038961,0.7521404431548276,0.8999937260806825,0.4901960784313726,0.3006535947712418,0.3760504201680672,0.5705882352941175,0.5411764705882353,0.3760504201680672
4232,all,DD-ML,4,0.7922077922077922,0.961038961038961,0.7818349122696949,0.9607088563610303,0.46909090909090906,0.24727272727272726,0.32108080808080813,0.5123571577612975,0.48190476190476195,0.32108080808080813
4234,correct,DD-ML,4,0.7922077922077922,0.961038961038961,0.7818349122696949,0.9607088563610303,0.4973262032085562,0.23529411764705882,0.3197712418300654,0.5193637842359966,0.4795008912655971,0.3197712418300654
4238,correct,DD-ML,5,0.7922077922077922,0.961038961038961,0.7818349122696949,0.9607088563610303,0.6018099547511313,0.1583710407239819,0.29971988795518206,0.5411349043694982,0.4568627450980392,0.29971988795518206
4220,all,DD-ML,12,0.6753246753246753,0.922077922077922,0.6805380168448857,0.922487750678494,0.8089743589743588,0.6115384615384616,0.7668333598768383,0.8680690674130076,0.8643718958356443,0.7668333598768383
4240,all,DD-ML,6,0.7792207792207793,0.974025974025974,0.7662575956153937,0.973566361043675,0.6186666666666667,0.26666666666666666,0.4583636363636363,0.6255692815096997,0.5982284382284382,0.4583636363636363
4242,correct,DD-ML,6,0.7792207792207793,0.974025974025974,0.7662575956153937,0.973566361043675,0.6745098039215688,0.26666666666666666,0.4799465240641711,0.6579787129991176,0.6203208556149733,0.4799465240641711
4244,all,DD-ML,7,0.7792207792207793,0.974025974025974,0.7662575956153937,0.973566361043675,0.6333333333333333,0.38444444444444437,0.5626262626262626,0.702924836701348,0.6891028476167794,0.5626262626262626
4246,correct,DD-ML,7,0.7792207792207793,0.974025974025974,0.7662575956153937,0.973566361043675,0.6307189542483661,0.3562091503267974,0.5516934046345812,0.6864825069736897,0.6704477456617322,0.5516934046345812
4248,all,DD-ML,8,0.7922077922077922,0.935064935064935,0.7851016907620681,0.9355695028045556,0.7,0.49636363636363634,0.6575757575757577,0.7850242120030999,0.7748262339418527,0.6575757575757577
4250,correct,DD-ML,8,0.7922077922077922,0.935064935064935,0.7851016907620681,0.9355695028045556,0.6978609625668449,0.47326203208556145,0.650445632798574,0.7764152892765689,0.7642100518368267,0.650445632798574
4222,correct,DD-ML,12,0.6753246753246753,0.922077922077922,0.6805380168448857,0.922487750678494,0.8115384615384617,0.6019230769230769,0.7652225672877846,0.8674867782830227,0.8627583465818761,0.7652225672877846
4218,correct,DD-ML,11,0.6623376623376623,0.9090909090909091,0.668444321635811,0.9097569097569097,0.7979166666666667,0.5708333333333333,0.7426691729323309,0.8534335031364056,0.847681451612903,0.7426691729323309
4186,correct,DD-ML,3,0.6753246753246753,0.8441558441558441,0.6705036824968292,0.8401731601731601,0.4600000000000001,0.28,0.3460912698412698,0.5389127765255963,0.5094805194805194,0.3460912698412698
4200,all,DD-ML,7,0.6753246753246753,0.922077922077922,0.6805380168448857,0.922487750678494,0.74375,0.3958333333333333,0.606161616161616,0.7605246905707129,0.742245989304813,0.606161616161616
4188,all,DD-ML,4,0.6623376623376623,0.9090909090909091,0.668444321635811,0.9097569097569097,0.506060606060606,0.22121212121212117,0.30430976430976425,0.5048501961179145,0.46103896103896097,0.30430976430976425
4190,correct,DD-ML,4,0.6623376623376623,0.9090909090909091,0.668444321635811,0.9097569097569097,0.5,0.22272727272727266,0.3054419191919192,0.5085412559255909,0.46233766233766227,0.3054419191919192
4192,all,DD-ML,5,0.6753246753246753,0.8961038961038961,0.676636494818313,0.8953948350500074,0.5727272727272728,0.16060606060606059,0.270976430976431,0.49596677593179944,0.4145743145743147,0.270976430976431
4194,correct,DD-ML,5,0.6753246753246753,0.8961038961038961,0.676636494818313,0.8953948350500074,0.5636363636363637,0.15,0.2541919191919192,0.48680234648522325,0.3956709956709956,0.2541919191919192
4196,all,DD-ML,6,0.6753246753246753,0.922077922077922,0.6805380168448857,0.922487750678494,0.6866666666666668,0.5266666666666666,0.6328205128205127,0.7866944655644473,0.7699690402476779,0.6328205128205127
4198,correct,DD-ML,6,0.6753246753246753,0.922077922077922,0.6805380168448857,0.922487750678494,0.6799999999999999,0.5233333333333333,0.6244871794871794,0.783570415161621,0.763242330424993,0.6244871794871794
4202,correct,DD-ML,7,0.6753246753246753,0.922077922077922,0.6805380168448857,0.922487750678494,0.74375,0.40625,0.6165656565656563,0.7707404392642232,0.7544563279857397,0.6165656565656563
4216,all,DD-ML,11,0.6623376623376623,0.9090909090909091,0.668444321635811,0.9097569097569097,0.7944444444444445,0.5805555555555556,0.7440893901420215,0.853658361245883,0.8491681705391384,0.7440893901420215
4204,all,DD-ML,8,0.6883116883116883,0.935064935064935,0.6939486045869024,0.935540649826364,0.7578947368421052,0.4894736842105264,0.6746465522781314,0.8091567767442757,0.7984541062801932,0.6746465522781314
4206,correct,DD-ML,8,0.6883116883116883,0.935064935064935,0.6939486045869024,0.935540649826364,0.7578947368421052,0.47368421052631576,0.665338827838828,0.8037901574833205,0.7895652173913044,0.665338827838828
4208,all,DD-ML,9,0.6753246753246753,0.922077922077922,0.6805380168448857,0.922487750678494,0.7809523809523811,0.5492063492063491,0.7225233426704017,0.8416207237869978,0.8357166435597809,0.7225233426704017
4210,correct,DD-ML,9,0.6753246753246753,0.922077922077922,0.6805380168448857,0.922487750678494,0.780952380952381,0.5404761904761904,0.7187552521008405,0.8400602938263491,0.8326599326599327,0.7187552521008405
4212,all,DD-ML,10,0.6753246753246753,0.922077922077922,0.6805380168448857,0.922487750678494,0.8,0.5575757575757577,0.7402476780185759,0.8512510239801194,0.8476720165262993,0.7402476780185759
4214,correct,DD-ML,10,0.6753246753246753,0.922077922077922,0.6805380168448857,0.922487750678494,0.7999999999999999,0.5522727272727274,0.7382062693498452,0.8509337615781425,0.8458128078817733,0.7382062693498452
3818,correct,DD-ML,10,0.8051948051948052,0.9090909090909091,0.8073088062236191,0.9100774429043555,0.8035714285714286,0.5436507936507938,0.7440309457116181,0.8557732437461996,0.8477276338789129,0.7440309457116181
3816,all,DD-ML,10,0.8051948051948052,0.9090909090909091,0.8073088062236191,0.9100774429043555,0.8046875,0.5520833333333334,0.7500656512605042,0.8578523003894529,0.8519086992303762,0.7500656512605042
3814,correct,DD-ML,9,0.8051948051948052,0.9090909090909091,0.8073088062236191,0.9100774429043555,0.7950310559006211,0.5238095238095238,0.7291666666666666,0.8461953068872222,0.8371951590342396,0.7291666666666666
3446,correct,DD-ML,5,0.8026315789473685,0.9342105263157895,0.799463985900952,0.933154661966984,0.5942857142857142,0.14857142857142855,0.28638095238095235,0.5205702614964768,0.4403030303030303,0.28638095238095235
3414,correct,DD-ML,8,0.7272727272727273,0.8311688311688312,0.7260499634869146,0.8304118821585663,0.7593984962406015,0.5162907268170426,0.7010025062656643,0.8209047194078319,0.8092535259717922,0.7010025062656643
3416,all,DD-ML,9,0.7012987012987013,0.8051948051948052,0.702505575232848,0.8059818968909879,0.775,0.57,0.7300350877192981,0.8375597035218244,0.8335389610389611,0.7300350877192981
3418,correct,DD-ML,9,0.7012987012987013,0.8051948051948052,0.702505575232848,0.8059818968909879,0.7894736842105264,0.5701754385964911,0.7403508771929826,0.8453147108524737,0.8402825244930506,0.7403508771929826
3420,all,DD-ML,10,0.7272727272727273,0.8311688311688312,0.7260499634869146,0.8304118821585663,0.7985185185185186,0.5851851851851851,0.7574023464458247,0.8580476044754523,0.8539502835112591,0.7574023464458247
3422,correct,DD-ML,10,0.7272727272727273,0.8311688311688312,0.7260499634869146,0.8304118821585663,0.8148148148148148,0.5867446393762182,0.7701966268327824,0.8678567821066686,0.8627796494292002,0.7701966268327824
3424,all,DD-ML,11,0.7272727272727273,0.8311688311688312,0.7232230932973366,0.8286619148983512,0.7972413793103449,0.6041379310344828,0.7607072100313479,0.8585993013807935,0.8549874634692596,0.7607072100313479
3426,correct,DD-ML,11,0.7272727272727273,0.8311688311688312,0.7232230932973366,0.8286619148983512,0.8166969147005444,0.6007259528130672,0.7738228015179013,0.8677865868366988,0.8634746901485636,0.7738228015179013
3428,all,DD-ML,12,0.7272727272727273,0.8311688311688312,0.7232230932973366,0.8286619148983512,0.775483870967742,0.5651612903225807,0.7167148867962332,0.8300213749135901,0.8154998075998076,0.7167148867962332
3430,correct,DD-ML,12,0.7272727272727273,0.8311688311688312,0.7232230932973366,0.8286619148983512,0.8064516129032258,0.6027164685908318,0.7615813727868058,0.8646210304902867,0.8588226247436772,0.7615813727868058
3432,all,DD-ML,2,0.7763157894736842,0.9342105263157895,0.7697435077054338,0.932277502266304,0.47794117647058826,0.25,0.33781512605042024,0.5341167929349392,0.5012138188608777,0.33781512605042024
3434,correct,DD-ML,2,0.7763157894736842,0.9342105263157895,0.7697435077054338,0.932277502266304,0.5,0.25,0.34542857142857153,0.5467356392267803,0.5102222222222221,0.34542857142857153
3436,all,DD-ML,3,0.7763157894736842,0.9342105263157895,0.7697435077054338,0.932277502266304,0.47058823529411764,0.27058823529411763,0.3489262371615313,0.5496578588191903,0.5108003108003109,0.3489262371615313
3438,correct,DD-ML,3,0.7763157894736842,0.9342105263157895,0.7697435077054338,0.932277502266304,0.484,0.25999999999999995,0.3459682539682539,0.5495550982827716,0.5063807303807304,0.3459682539682539
3440,all,DD-ML,4,0.8026315789473685,0.9605263157894737,0.8016736658185943,0.9603347331637188,0.5196078431372549,0.25,0.3581699346405229,0.5477864413946659,0.5085306850012733,0.3581699346405229
3442,correct,DD-ML,4,0.8026315789473685,0.9605263157894737,0.8016736658185943,0.9603347331637188,0.5666666666666667,0.2533333333333333,0.3737777777777778,0.577181336291501,0.5277922077922077,0.3737777777777778
3412,all,DD-ML,8,0.7272727272727273,0.8311688311688312,0.7260499634869146,0.8304118821585663,0.7580952380952382,0.5295238095238095,0.7032857142857144,0.8236400460269576,0.8136450477626948,0.7032857142857144
3410,correct,DD-ML,7,0.7532467532467533,0.8571428571428571,0.7465323791854404,0.8532555879494657,0.7058823529411765,0.4055727554179567,0.6047706163805234,0.7443341616578861,0.7253569145535904,0.6047706163805234
3408,all,DD-ML,7,0.7532467532467533,0.8571428571428571,0.7465323791854404,0.8532555879494657,0.703529411764706,0.42117647058823526,0.6092513368983957,0.7506406615984098,0.734375168690958,0.6092513368983957
3390,correct,DD-ML,2,0.7662337662337663,0.8701298701298701,0.7545642763034068,0.8636468201685593,0.5526315789473685,0.25,0.36804511278195495,0.5609173412855866,0.535672514619883,0.36804511278195495
